,id,name,level,parent,children_url
0,6512,Baringo,County,0,/clts/user/loadUnitDashboard?id=6512
1,12170,Baringo Central,Subcounty,6512,/clts/user/loadUnitDashboard?id=12170
2,12171,Ewalel/chapchap,Ward,12170,/clts/user/loadUnitDashboard?id=12171
3,18672,Unassigned,Village,12171,/clts/user/loadUnitDashboard?id=18672
4,12172,Kabarnet,Ward,12170,/clts/user/loadUnitDashboard?id=12172
5,18671,Unassigned,Village,12172,/clts/user/loadUnitDashboard?id=18671
6,12173,Kapropita,Ward,12170,/clts/user/loadUnitDashboard?id=12173
7,18669,Unassigned,Village,12173,/clts/user/loadUnitDashboard?id=18669
8,12174,Sacho,Ward,12170,/clts/user/loadUnitDashboard?id=12174
9,18668,Chepnes,Village,12174,/clts/user/loadUnitDashboard?id=18668
10,12175,Tenges,Ward,12170,/clts/user/loadUnitDashboard?id=12175
11,18670,Kapswai,Village,12175,/clts/user/loadUnitDashboard?id=18670
12,53678,Ward Unassigned,Ward,12170,/clts/user/loadUnitDashboard?id=53678
13,54178,Unassigned,Village,53678,/clts/user/loadUnitDashboard?id=54178
14,12157,Baringo North,Subcounty,6512,/clts/user/loadUnitDashboard?id=12157
15,12162,Bartabwa,Ward,12157,/clts/user/loadUnitDashboard?id=12162
16,58503,Chesem,Village,12162,/clts/user/loadUnitDashboard?id=58503
17,60102,Kaibos,Village,12162,/clts/user/loadUnitDashboard?id=60102
18,58502,Kamngoror,Village,12162,/clts/user/loadUnitDashboard?id=58502
19,58501,Kaptilatil,Village,12162,/clts/user/loadUnitDashboard?id=58501
20,17814,Unassigned,Village,12162,/clts/user/loadUnitDashboard?id=17814
21,12158,Barwessa,Ward,12157,/clts/user/loadUnitDashboard?id=12158
22,17809,Unassigned,Village,12158,/clts/user/loadUnitDashboard?id=17809
23,12159,Kabartonjo,Ward,12157,/clts/user/loadUnitDashboard?id=12159
24,17808,Unassigned,Village,12159,/clts/user/loadUnitDashboard?id=17808
25,12160,Saimo/kipsaram,Ward,12157,/clts/user/loadUnitDashboard?id=12160
26,17811,Unassigned,Village,12160,/clts/user/loadUnitDashboard?id=17811
27,12161,Saimo/soi,Ward,12157,/clts/user/loadUnitDashboard?id=12161
28,17810,Unassigned,Village,12161,/clts/user/loadUnitDashboard?id=17810
29,53676,Ward Unassigned,Ward,12157,/clts/user/loadUnitDashboard?id=53676
30,54142,Unassigned,Village,53676,/clts/user/loadUnitDashboard?id=54142
31,12163,Baringo South,Subcounty,6512,/clts/user/loadUnitDashboard?id=12163
32,12167,Ilchamus,Ward,12163,/clts/user/loadUnitDashboard?id=12167
33,17520,Unassigned,Village,12167,/clts/user/loadUnitDashboard?id=17520
34,12166,Marigat,Ward,12163,/clts/user/loadUnitDashboard?id=12166
35,17518,Unassigned,Village,12166,/clts/user/loadUnitDashboard?id=17518
36,12165,Mochongoi,Ward,12163,/clts/user/loadUnitDashboard?id=12165
37,17522,Unassigned,Village,12165,/clts/user/loadUnitDashboard?id=17522
38,12164,Mukutan,Ward,12163,/clts/user/loadUnitDashboard?id=12164
39,17521,Unassigned,Village,12164,/clts/user/loadUnitDashboard?id=17521
40,53674,Ward Unassigned,Ward,12163,/clts/user/loadUnitDashboard?id=53674
41,53961,Unassigned,Village,53674,/clts/user/loadUnitDashboard?id=53961
42,59349,East Pokot ,Subcounty,6512,/clts/user/loadUnitDashboard?id=59349
43,12181,Kollowa,Ward,59349,/clts/user/loadUnitDashboard?id=12181
44,18420,Unassigned,Village,12181,/clts/user/loadUnitDashboard?id=18420
45,12179,Ribkwo,Ward,59349,/clts/user/loadUnitDashboard?id=12179
46,18422,Unassigned,Village,12179,/clts/user/loadUnitDashboard?id=18422
47,12182,Tirioko,Ward,59349,/clts/user/loadUnitDashboard?id=12182
48,18415,Unassigned,Village,12182,/clts/user/loadUnitDashboard?id=18415
49,12184,Eldama Ravine,Subcounty,6512,/clts/user/loadUnitDashboard?id=12184
50,12190,Koibatek,Ward,12184,/clts/user/loadUnitDashboard?id=12190
51,18329,Unassigned,Village,12190,/clts/user/loadUnitDashboard?id=18329
52,12188,Lembus,Ward,12184,/clts/user/loadUnitDashboard?id=12188
53,18331,Unassigned,Village,12188,/clts/user/loadUnitDashboard?id=18331
54,12189,Lembus Kwen,Ward,12184,/clts/user/loadUnitDashboard?id=12189
55,18330,Unassigned,Village,12189,/clts/user/loadUnitDashboard?id=18330
56,12186,Lembus/perkerra,Ward,12184,/clts/user/loadUnitDashboard?id=12186
57,18325,Unassigned,Village,12186,/clts/user/loadUnitDashboard?id=18325
58,12187,Mumberes/maji Mazuri,Ward,12184,/clts/user/loadUnitDashboard?id=12187
59,18324,Unassigned,Village,12187,/clts/user/loadUnitDashboard?id=18324
60,12185,Ravine,Ward,12184,/clts/user/loadUnitDashboard?id=12185
61,18327,Unassigned,Village,12185,/clts/user/loadUnitDashboard?id=18327
62,53684,Ward Unassigned,Ward,12184,/clts/user/loadUnitDashboard?id=53684
63,53918,Unassigned,Village,53684,/clts/user/loadUnitDashboard?id=53918
64,12191,Mogotio,Subcounty,6512,/clts/user/loadUnitDashboard?id=12191
65,12194,Emining,Ward,12191,/clts/user/loadUnitDashboard?id=12194
66,17623,Unassigned,Village,12194,/clts/user/loadUnitDashboard?id=17623
67,12193,Kisanana,Ward,12191,/clts/user/loadUnitDashboard?id=12193
68,17615,Unassigned,Village,12193,/clts/user/loadUnitDashboard?id=17615
69,12192,Mogotio,Ward,12191,/clts/user/loadUnitDashboard?id=12192
70,17601,Unassigned,Village,12192,/clts/user/loadUnitDashboard?id=17601
71,53682,Ward Unassigned,Ward,12191,/clts/user/loadUnitDashboard?id=53682
72,54031,Unassigned,Village,53682,/clts/user/loadUnitDashboard?id=54031
73,12176,Tiaty East,Subcounty,6512,/clts/user/loadUnitDashboard?id=12176
74,12177,Churo/amaya,Ward,12176,/clts/user/loadUnitDashboard?id=12177
75,18430,Unassigned,Village,12177,/clts/user/loadUnitDashboard?id=18430
76,12180,Loiyamorok,Ward,12176,/clts/user/loadUnitDashboard?id=12180
77,18419,Unassigned,Village,12180,/clts/user/loadUnitDashboard?id=18419
78,12178,Silale,Ward,12176,/clts/user/loadUnitDashboard?id=12178
79,18421,Unassigned,Village,12178,/clts/user/loadUnitDashboard?id=18421
80,12183,Tangulbei/korossi,Ward,12176,/clts/user/loadUnitDashboard?id=12183
81,18416,Unassigned,Village,12183,/clts/user/loadUnitDashboard?id=18416
82,53680,Ward Unassigned,Ward,12176,/clts/user/loadUnitDashboard?id=53680
83,53994,Unassigned,Village,53680,/clts/user/loadUnitDashboard?id=53994
84,12168,Subcounty Unassigned,Subcounty,6512,/clts/user/loadUnitDashboard?id=12168
85,12169,Ward Unassigned,Ward,12168,/clts/user/loadUnitDashboard?id=12169
86,17734,Unassigned,Village,12169,/clts/user/loadUnitDashboard?id=17734
87,5907,Bomet,County,0,/clts/user/loadUnitDashboard?id=5907
88,12041,Bomet Central,Subcounty,5907,/clts/user/loadUnitDashboard?id=12041
89,12042,Chesoen,Ward,12041,/clts/user/loadUnitDashboard?id=12042
90,17442,Unassigned,Village,12042,/clts/user/loadUnitDashboard?id=17442
91,12044,Mutarakwa,Ward,12041,/clts/user/loadUnitDashboard?id=12044
92,17452,Unassigned,Village,12044,/clts/user/loadUnitDashboard?id=17452
93,12043,Ndaraweta,Ward,12041,/clts/user/loadUnitDashboard?id=12043
94,17449,Unassigned,Village,12043,/clts/user/loadUnitDashboard?id=17449
95,12046,Sigorwet,Ward,12041,/clts/user/loadUnitDashboard?id=12046
96,17448,Unassigned,Village,12046,/clts/user/loadUnitDashboard?id=17448
97,12045,Silibwet Township,Ward,12041,/clts/user/loadUnitDashboard?id=12045
98,17446,Unassigned,Village,12045,/clts/user/loadUnitDashboard?id=17446
99,12047,Bomet East,Subcounty,5907,/clts/user/loadUnitDashboard?id=12047
100,12050,Chemaner,Ward,12047,/clts/user/loadUnitDashboard?id=12050
101,18345,Unassigned,Village,12050,/clts/user/loadUnitDashboard?id=18345
102,12051,Kembu,Ward,12047,/clts/user/loadUnitDashboard?id=12051
103,60242,Chemaluk,Village,12051,/clts/user/loadUnitDashboard?id=60242
104,18343,Unassigned,Village,12051,/clts/user/loadUnitDashboard?id=18343
105,12048,Kipreres,Ward,12047,/clts/user/loadUnitDashboard?id=12048
106,18341,Unassigned,Village,12048,/clts/user/loadUnitDashboard?id=18341
107,12049,Longisa,Ward,12047,/clts/user/loadUnitDashboard?id=12049
108,18339,Unassigned,Village,12049,/clts/user/loadUnitDashboard?id=18339
109,12052,Merigi,Ward,12047,/clts/user/loadUnitDashboard?id=12052
110,18334,Unassigned,Village,12052,/clts/user/loadUnitDashboard?id=18334
111,53708,Ward Unassigned,Ward,12047,/clts/user/loadUnitDashboard?id=53708
112,12023,Chepalungu,Subcounty,5907,/clts/user/loadUnitDashboard?id=12023
113,12026,Chebunyo,Ward,12023,/clts/user/loadUnitDashboard?id=12026
114,17537,Unassigned,Village,12026,/clts/user/loadUnitDashboard?id=17537
115,12025,Kongasis,Ward,12023,/clts/user/loadUnitDashboard?id=12025
116,17535,Unassigned,Village,12025,/clts/user/loadUnitDashboard?id=17535
117,12024,Nyangores,Ward,12023,/clts/user/loadUnitDashboard?id=12024
118,17533,Unassigned,Village,12024,/clts/user/loadUnitDashboard?id=17533
119,12028,Sigor,Ward,12023,/clts/user/loadUnitDashboard?id=12028
120,17528,Unassigned,Village,12028,/clts/user/loadUnitDashboard?id=17528
121,12027,Siongiroi,Ward,12023,/clts/user/loadUnitDashboard?id=12027
122,17527,Unassigned,Village,12027,/clts/user/loadUnitDashboard?id=17527
123,53716,Ward Unassigned,Ward,12023,/clts/user/loadUnitDashboard?id=53716
124,54001,Unassigned,Village,53716,/clts/user/loadUnitDashboard?id=54001
125,12029,Konoin,Subcounty,5907,/clts/user/loadUnitDashboard?id=12029
126,12034,Boito,Ward,12029,/clts/user/loadUnitDashboard?id=12034
127,18478,Unassigned,Village,12034,/clts/user/loadUnitDashboard?id=18478
128,12033,Chepchabas,Ward,12029,/clts/user/loadUnitDashboard?id=12033
129,18475,Unassigned,Village,12033,/clts/user/loadUnitDashboard?id=18475
130,12032,Embomos,Ward,12029,/clts/user/loadUnitDashboard?id=12032
131,18466,Unassigned,Village,12032,/clts/user/loadUnitDashboard?id=18466
132,12031,Kimulot,Ward,12029,/clts/user/loadUnitDashboard?id=12031
133,18465,Unassigned,Village,12031,/clts/user/loadUnitDashboard?id=18465
134,12030,Mogogosiek,Ward,12029,/clts/user/loadUnitDashboard?id=12030
135,18464,Unassigned,Village,12030,/clts/user/loadUnitDashboard?id=18464
136,53714,Ward Unassigned,Ward,12029,/clts/user/loadUnitDashboard?id=53714
137,54042,Unassigned,Village,53714,/clts/user/loadUnitDashboard?id=54042
138,12035,Sotik,Subcounty,5907,/clts/user/loadUnitDashboard?id=12035
139,12040,Chemagel,Ward,12035,/clts/user/loadUnitDashboard?id=12040
140,17200,Unassigned,Village,12040,/clts/user/loadUnitDashboard?id=17200
141,12036,Kapletundo,Ward,12035,/clts/user/loadUnitDashboard?id=12036
142,17193,Unassigned,Village,12036,/clts/user/loadUnitDashboard?id=17193
143,12037,Kipsonoi,Ward,12035,/clts/user/loadUnitDashboard?id=12037
144,17191,Unassigned,Village,12037,/clts/user/loadUnitDashboard?id=17191
145,12038,Ndanai/abosi,Ward,12035,/clts/user/loadUnitDashboard?id=12038
146,17189,Kamegunyet West,Village,12038,/clts/user/loadUnitDashboard?id=17189
147,57474,Ketero,Village,12038,/clts/user/loadUnitDashboard?id=57474
148,57458,Soget,Village,12038,/clts/user/loadUnitDashboard?id=57458
149,12039,Rongena/chebilat,Ward,12035,/clts/user/loadUnitDashboard?id=12039
150,57537,Soget,Village,12039,/clts/user/loadUnitDashboard?id=57537
151,17187,Unassigned,Village,12039,/clts/user/loadUnitDashboard?id=17187
152,53712,Ward Unassigned,Ward,12035,/clts/user/loadUnitDashboard?id=53712
153,54076,Unassigned,Village,53712,/clts/user/loadUnitDashboard?id=54076
154,12021,Subcounty Unassigned,Subcounty,5907,/clts/user/loadUnitDashboard?id=12021
155,12022,Ward Unassigned,Ward,12021,/clts/user/loadUnitDashboard?id=12022
156,17491,Unassigned,Village,12022,/clts/user/loadUnitDashboard?id=17491
157,5671,Bungoma,County,0,/clts/user/loadUnitDashboard?id=5671
158,11897,Bumula,Subcounty,5671,/clts/user/loadUnitDashboard?id=11897
159,11901,Bumula,Ward,11897,/clts/user/loadUnitDashboard?id=11901
160,17558,Unassigned,Village,11901,/clts/user/loadUnitDashboard?id=17558
161,11900,Kabula,Ward,11897,/clts/user/loadUnitDashboard?id=11900
162,17557,Unassigned,Village,11900,/clts/user/loadUnitDashboard?id=17557
163,11899,Khasoko,Ward,11897,/clts/user/loadUnitDashboard?id=11899
164,17560,Unassigned,Village,11899,/clts/user/loadUnitDashboard?id=17560
165,11898,Kimaeti,Ward,11897,/clts/user/loadUnitDashboard?id=11898
166,17559,Unassigned,Village,11898,/clts/user/loadUnitDashboard?id=17559
167,11904,Siboti,Ward,11897,/clts/user/loadUnitDashboard?id=11904
168,17541,Unassigned,Village,11904,/clts/user/loadUnitDashboard?id=17541
169,11903,South Bukusu,Ward,11897,/clts/user/loadUnitDashboard?id=11903
170,17540,Unassigned,Village,11903,/clts/user/loadUnitDashboard?id=17540
171,11902,West Bukusu,Ward,11897,/clts/user/loadUnitDashboard?id=11902
172,17544,Unassigned,Village,11902,/clts/user/loadUnitDashboard?id=17544
173,53750,Ward Unassigned,Ward,11897,/clts/user/loadUnitDashboard?id=53750
174,54015,Unassigned,Village,53750,/clts/user/loadUnitDashboard?id=54015
175,11905,Bungoma Central,Subcounty,5671,/clts/user/loadUnitDashboard?id=11905
176,11909,Bwake/luuya,Ward,11905,/clts/user/loadUnitDashboard?id=11909
177,18502,Unassigned,Village,11909,/clts/user/loadUnitDashboard?id=18502
178,11908,Kabuchai/chwele,Ward,11905,/clts/user/loadUnitDashboard?id=11908
179,18504,Unassigned,Village,11908,/clts/user/loadUnitDashboard?id=18504
180,11907,Mukuyuni,Ward,11905,/clts/user/loadUnitDashboard?id=11907
181,18503,Unassigned,Village,11907,/clts/user/loadUnitDashboard?id=18503
182,11906,West Nalondo,Ward,11905,/clts/user/loadUnitDashboard?id=11906
183,18482,Unassigned,Village,11906,/clts/user/loadUnitDashboard?id=18482
184,53758,Ward Unassigned,Ward,11905,/clts/user/loadUnitDashboard?id=53758
185,54053,Unassigned,Village,53758,/clts/user/loadUnitDashboard?id=54053
186,11912,Bungoma North,Subcounty,5671,/clts/user/loadUnitDashboard?id=11912
187,11913,Mbakalo,Ward,11912,/clts/user/loadUnitDashboard?id=11913
188,17857,Unassigned,Village,11913,/clts/user/loadUnitDashboard?id=17857
189,11914,Milima,Ward,11912,/clts/user/loadUnitDashboard?id=11914
190,17859,Unassigned,Village,11914,/clts/user/loadUnitDashboard?id=17859
191,11917,Naitiri/kabuyefwe,Ward,11912,/clts/user/loadUnitDashboard?id=11917
192,17866,Unassigned,Village,11917,/clts/user/loadUnitDashboard?id=17866
193,11918,Ndalu,Ward,11912,/clts/user/loadUnitDashboard?id=11918
194,17868,Unassigned,Village,11918,/clts/user/loadUnitDashboard?id=17868
195,11915,Soysambu/mitua,Ward,11912,/clts/user/loadUnitDashboard?id=11915
196,17862,Unassigned,Village,11915,/clts/user/loadUnitDashboard?id=17862
197,11916,Tongaren,Ward,11912,/clts/user/loadUnitDashboard?id=11916
198,17864,Unassigned,Village,11916,/clts/user/loadUnitDashboard?id=17864
199,53756,Ward Unassigned,Ward,11912,/clts/user/loadUnitDashboard?id=53756
200,54087,Unassigned,Village,53756,/clts/user/loadUnitDashboard?id=54087
201,11919,Bungoma South,Subcounty,5671,/clts/user/loadUnitDashboard?id=11919
202,11926,Bukembe East,Ward,11919,/clts/user/loadUnitDashboard?id=11926
203,17228,Unassigned,Village,11926,/clts/user/loadUnitDashboard?id=17228
204,11927,Bukembe West,Ward,11919,/clts/user/loadUnitDashboard?id=11927
205,17226,Unassigned,Village,11927,/clts/user/loadUnitDashboard?id=17226
206,11920,East Sangalo,Ward,11919,/clts/user/loadUnitDashboard?id=11920
207,17207,Unassigned,Village,11920,/clts/user/loadUnitDashboard?id=17207
208,11921,Khalaba,Ward,11919,/clts/user/loadUnitDashboard?id=11921
209,17204,Unassigned,Village,11921,/clts/user/loadUnitDashboard?id=17204
210,11922,Marakary/tuuti,Ward,11919,/clts/user/loadUnitDashboard?id=11922
211,17209,Unassigned,Village,11922,/clts/user/loadUnitDashboard?id=17209
212,11923,Musikoma,Ward,11919,/clts/user/loadUnitDashboard?id=11923
213,17208,Unassigned,Village,11923,/clts/user/loadUnitDashboard?id=17208
214,11924,Township,Ward,11919,/clts/user/loadUnitDashboard?id=11924
215,17213,Unassigned,Village,11924,/clts/user/loadUnitDashboard?id=17213
216,11925,West Sangalo,Ward,11919,/clts/user/loadUnitDashboard?id=11925
217,17211,Unassigned,Village,11925,/clts/user/loadUnitDashboard?id=17211
218,53754,Ward Unassigned,Ward,11919,/clts/user/loadUnitDashboard?id=53754
219,54121,Unassigned,Village,53754,/clts/user/loadUnitDashboard?id=54121
220,11928,Bungoma West,Subcounty,5671,/clts/user/loadUnitDashboard?id=11928
221,11929,Lwandanyi,Ward,11928,/clts/user/loadUnitDashboard?id=11929
222,18262,Unassigned,Village,11929,/clts/user/loadUnitDashboard?id=18262
223,11931,Malakisi/south Kulisiru,Ward,11928,/clts/user/loadUnitDashboard?id=11931
224,18259,Unassigned,Village,11931,/clts/user/loadUnitDashboard?id=18259
225,11930,Namwela,Ward,11928,/clts/user/loadUnitDashboard?id=11930
226,18261,Unassigned,Village,11930,/clts/user/loadUnitDashboard?id=18261
227,53752,Ward Unassigned,Ward,11928,/clts/user/loadUnitDashboard?id=53752
228,54158,Unassigned,Village,53752,/clts/user/loadUnitDashboard?id=54158
229,11932,Kimilili,Subcounty,5671,/clts/user/loadUnitDashboard?id=11932
230,11936,Kamukuywa,Ward,11932,/clts/user/loadUnitDashboard?id=11936
231,18163,Unassigned,Village,11936,/clts/user/loadUnitDashboard?id=18163
232,11933,Kibingei,Ward,11932,/clts/user/loadUnitDashboard?id=11933
233,18151,Unassigned,Village,11933,/clts/user/loadUnitDashboard?id=18151
234,11934,Kimilili,Ward,11932,/clts/user/loadUnitDashboard?id=11934
235,18152,Unassigned,Village,11934,/clts/user/loadUnitDashboard?id=18152
236,11935,Maeni,Ward,11932,/clts/user/loadUnitDashboard?id=11935
237,18150,Unassigned,Village,11935,/clts/user/loadUnitDashboard?id=18150
238,53748,Ward Unassigned,Ward,11932,/clts/user/loadUnitDashboard?id=53748
239,54190,Unassigned,Village,53748,/clts/user/loadUnitDashboard?id=54190
240,11937,Mt Elgon,Subcounty,5671,/clts/user/loadUnitDashboard?id=11937
241,11941,Cheptais,Ward,11937,/clts/user/loadUnitDashboard?id=11941
242,17331,Unassigned,Village,11941,/clts/user/loadUnitDashboard?id=17331
243,11940,Chepyuk,Ward,11937,/clts/user/loadUnitDashboard?id=11940
244,17333,Unassigned,Village,11940,/clts/user/loadUnitDashboard?id=17333
245,11943,Chesikaki,Ward,11937,/clts/user/loadUnitDashboard?id=11943
246,17328,Unassigned,Village,11943,/clts/user/loadUnitDashboard?id=17328
247,11942,Elgon,Ward,11937,/clts/user/loadUnitDashboard?id=11942
248,17330,Unassigned,Village,11942,/clts/user/loadUnitDashboard?id=17330
249,11939,Kapkateny,Ward,11937,/clts/user/loadUnitDashboard?id=11939
250,17337,Unassigned,Village,11939,/clts/user/loadUnitDashboard?id=17337
251,11938,Kaptama,Ward,11937,/clts/user/loadUnitDashboard?id=11938
252,17341,Unassigned,Village,11938,/clts/user/loadUnitDashboard?id=17341
253,53746,Ward Unassigned,Ward,11937,/clts/user/loadUnitDashboard?id=53746
254,53931,Unassigned,Village,53746,/clts/user/loadUnitDashboard?id=53931
255,11944,Webuye East,Subcounty,5671,/clts/user/loadUnitDashboard?id=11944
256,11947,Maraka,Ward,11944,/clts/user/loadUnitDashboard?id=11947
257,18749,Unassigned,Village,11947,/clts/user/loadUnitDashboard?id=18749
258,11946,Mihuu,Ward,11944,/clts/user/loadUnitDashboard?id=11946
259,18752,Unassigned,Village,11946,/clts/user/loadUnitDashboard?id=18752
260,11945,Ndivisi,Ward,11944,/clts/user/loadUnitDashboard?id=11945
261,18753,Unassigned,Village,11945,/clts/user/loadUnitDashboard?id=18753
262,53744,Ward Unassigned,Ward,11944,/clts/user/loadUnitDashboard?id=53744
263,53969,Unassigned,Village,53744,/clts/user/loadUnitDashboard?id=53969
264,11948,Webuye West,Subcounty,5671,/clts/user/loadUnitDashboard?id=11948
265,11951,Bokoli,Ward,11948,/clts/user/loadUnitDashboard?id=11951
266,18006,Unassigned,Village,11951,/clts/user/loadUnitDashboard?id=18006
267,11952,Matulo,Ward,11948,/clts/user/loadUnitDashboard?id=11952
268,18007,Unassigned,Village,11952,/clts/user/loadUnitDashboard?id=18007
269,11949,Misikhu,Ward,11948,/clts/user/loadUnitDashboard?id=11949
270,18004,Unassigned,Village,11949,/clts/user/loadUnitDashboard?id=18004
271,11950,Sitikho,Ward,11948,/clts/user/loadUnitDashboard?id=11950
272,18005,Unassigned,Village,11950,/clts/user/loadUnitDashboard?id=18005
273,53742,Ward Unassigned,Ward,11948,/clts/user/loadUnitDashboard?id=53742
274,54004,Unassigned,Village,53742,/clts/user/loadUnitDashboard?id=54004
275,11910,Subcounty Unassigned,Subcounty,5671,/clts/user/loadUnitDashboard?id=11910
276,11911,Ward Unassigned,Ward,11910,/clts/user/loadUnitDashboard?id=11911
277,17380,Unassigned,Village,11911,/clts/user/loadUnitDashboard?id=17380
278,5404,Busia,County,0,/clts/user/loadUnitDashboard?id=5404
279,11873,Budalangi,Subcounty,5404,/clts/user/loadUnitDashboard?id=11873
280,11874,Bunyala South,Ward,11873,/clts/user/loadUnitDashboard?id=11874
281,17242,Unassigned,Village,11874,/clts/user/loadUnitDashboard?id=17242
282,11875,Bunyala West,Ward,11873,/clts/user/loadUnitDashboard?id=11875
283,17229,Unassigned,Village,11875,/clts/user/loadUnitDashboard?id=17229
284,53788,Ward Unassigned,Ward,11873,/clts/user/loadUnitDashboard?id=53788
285,54061,Unassigned,Village,53788,/clts/user/loadUnitDashboard?id=54061
286,11867,Busia (matayos),Subcounty,5404,/clts/user/loadUnitDashboard?id=11867
287,11872,Bukhayo West,Ward,11867,/clts/user/loadUnitDashboard?id=11872
288,18270,Unassigned,Village,11872,/clts/user/loadUnitDashboard?id=18270
289,11871,Burumba,Ward,11867,/clts/user/loadUnitDashboard?id=11871
290,18271,Unassigned,Village,11871,/clts/user/loadUnitDashboard?id=18271
291,11870,Busibwabo,Ward,11867,/clts/user/loadUnitDashboard?id=11870
292,18272,Unassigned,Village,11870,/clts/user/loadUnitDashboard?id=18272
293,11869,Matayos South,Ward,11867,/clts/user/loadUnitDashboard?id=11869
294,18273,Unassigned,Village,11869,/clts/user/loadUnitDashboard?id=18273
295,11868,Mayenje,Ward,11867,/clts/user/loadUnitDashboard?id=11868
296,18275,Unassigned,Village,11868,/clts/user/loadUnitDashboard?id=18275
297,53786,Ward Unassigned,Ward,11867,/clts/user/loadUnitDashboard?id=53786
298,54096,Unassigned,Village,53786,/clts/user/loadUnitDashboard?id=54096
299,11860,Butula,Subcounty,5404,/clts/user/loadUnitDashboard?id=11860
300,11865,Elugulu,Ward,11860,/clts/user/loadUnitDashboard?id=11865
301,18177,Unassigned,Village,11865,/clts/user/loadUnitDashboard?id=18177
302,11866,Kingandole,Ward,11860,/clts/user/loadUnitDashboard?id=11866
303,18179,Unassigned,Village,11866,/clts/user/loadUnitDashboard?id=18179
304,11863,Marachi Central,Ward,11860,/clts/user/loadUnitDashboard?id=11863
305,18166,Unassigned,Village,11863,/clts/user/loadUnitDashboard?id=18166
306,11864,Marachi East,Ward,11860,/clts/user/loadUnitDashboard?id=11864
307,18168,Unassigned,Village,11864,/clts/user/loadUnitDashboard?id=18168
308,11861,Marachi North,Ward,11860,/clts/user/loadUnitDashboard?id=11861
309,18169,Unassigned,Village,11861,/clts/user/loadUnitDashboard?id=18169
310,11862,Marachi West,Ward,11860,/clts/user/loadUnitDashboard?id=11862
311,18170,Unassigned,Village,11862,/clts/user/loadUnitDashboard?id=18170
312,53784,Ward Unassigned,Ward,11860,/clts/user/loadUnitDashboard?id=53784
313,54131,Unassigned,Village,53784,/clts/user/loadUnitDashboard?id=54131
314,11890,Funyula,Subcounty,5404,/clts/user/loadUnitDashboard?id=11890
315,11894,Agenga Nanguba,Ward,11890,/clts/user/loadUnitDashboard?id=11894
316,17366,Unassigned,Village,11894,/clts/user/loadUnitDashboard?id=17366
317,11893,Bwiri,Ward,11890,/clts/user/loadUnitDashboard?id=11893
318,17352,Unassigned,Village,11893,/clts/user/loadUnitDashboard?id=17352
319,11892,Namboboto/nambuku,Ward,11890,/clts/user/loadUnitDashboard?id=11892
320,17353,Unassigned,Village,11892,/clts/user/loadUnitDashboard?id=17353
321,11891,Nangina,Ward,11890,/clts/user/loadUnitDashboard?id=11891
322,17354,Unassigned,Village,11891,/clts/user/loadUnitDashboard?id=17354
323,53780,Ward Unassigned,Ward,11890,/clts/user/loadUnitDashboard?id=53780
324,53901,Unassigned,Village,53780,/clts/user/loadUnitDashboard?id=53901
325,11883,Nambale,Subcounty,5404,/clts/user/loadUnitDashboard?id=11883
326,11887,Bukhayo Central,Ward,11883,/clts/user/loadUnitDashboard?id=11887
327,17872,Unassigned,Village,11887,/clts/user/loadUnitDashboard?id=17872
328,11888,Bukhayo East,Ward,11883,/clts/user/loadUnitDashboard?id=11888
329,17874,Unassigned,Village,11888,/clts/user/loadUnitDashboard?id=17874
330,11889,Bukhayo North/walatsi,Ward,11883,/clts/user/loadUnitDashboard?id=11889
331,17876,Unassigned,Village,11889,/clts/user/loadUnitDashboard?id=17876
332,11885,Bunyala Central,Ward,11883,/clts/user/loadUnitDashboard?id=11885
333,17238,Unassigned,Village,11885,/clts/user/loadUnitDashboard?id=17238
334,11884,Bunyala North,Ward,11883,/clts/user/loadUnitDashboard?id=11884
335,17240,Unassigned,Village,11884,/clts/user/loadUnitDashboard?id=17240
336,11886,Nambale,Ward,11883,/clts/user/loadUnitDashboard?id=11886
337,17883,Unassigned,Village,11886,/clts/user/loadUnitDashboard?id=17883
338,53778,Ward Unassigned,Ward,11883,/clts/user/loadUnitDashboard?id=53778
339,53940,Unassigned,Village,53778,/clts/user/loadUnitDashboard?id=53940
340,11876,Teso North,Subcounty,5404,/clts/user/loadUnitDashboard?id=11876
341,11878,Angurai East,Ward,11876,/clts/user/loadUnitDashboard?id=11878
342,18764,Unassigned,Village,11878,/clts/user/loadUnitDashboard?id=18764
343,11877,Angurai North,Ward,11876,/clts/user/loadUnitDashboard?id=11877
344,18767,Unassigned,Village,11877,/clts/user/loadUnitDashboard?id=18767
345,11882,Angurai South,Ward,11876,/clts/user/loadUnitDashboard?id=11882
346,18778,Unassigned,Village,11882,/clts/user/loadUnitDashboard?id=18778
347,11881,Malaba Central,Ward,11876,/clts/user/loadUnitDashboard?id=11881
348,18788,Unassigned,Village,11881,/clts/user/loadUnitDashboard?id=18788
349,11880,Malaba North,Ward,11876,/clts/user/loadUnitDashboard?id=11880
350,18799,Unassigned,Village,11880,/clts/user/loadUnitDashboard?id=18799
351,11879,Malaba South,Ward,11876,/clts/user/loadUnitDashboard?id=11879
352,18808,Unassigned,Village,11879,/clts/user/loadUnitDashboard?id=18808
353,53776,Ward Unassigned,Ward,11876,/clts/user/loadUnitDashboard?id=53776
354,53982,Unassigned,Village,53776,/clts/user/loadUnitDashboard?id=53982
